amount_usd,payout_method,destination_region,is_batch_payout,account_age_days,prior_successful_payouts,historical_failure_rate,days_since_last_payout,top_rated_status,mop_age_days,mop_verified,recent_bank_change_flag,bank_account_valid,bank_detail_age_days,name_match_score,name_has_special_chars,outcome
1026.62,payoneer,NAM,1,1885,28,0.057,192,1,494,1,0,1,1067,0.948,0,FAIL_AMOUNT_LIMIT
323.75,dlb_bank,MENA,0,261,6,0.079,57,0,1445,0,0,1,1444,0.954,0,SUCCESS
163.74,payoneer,LATAM,1,738,6,0.144,228,0,375,1,0,1,926,0.538,1,FAIL_NAME_MISMATCH
427.18,thunes_wallet,EU,1,2037,18,0.143,337,1,1486,1,0,1,313,0.807,0,SUCCESS
397.91,dlb_bank,LATAM,1,175,3,0.008,12,0,664,0,1,1,850,0.94,0,FAIL_MOP
111.27,dlb_bank,EU,0,1097,18,0.059,215,1,832,1,1,1,1336,0.921,0,SUCCESS
381.21,dlb_bank,SEA,1,783,10,0.011,39,0,1062,1,0,1,877,0.801,0,SUCCESS
561.93,wise,SSA,1,1600,12,0.091,163,0,857,1,1,1,942,0.807,0,SUCCESS
188.1,ach,EU,1,654,6,0.031,29,0,1102,1,1,0,1559,0.99,0,FAIL_BANK_VALIDATION
178.45,payoneer,NAM,0,19,1,0.318,8,0,1233,1,0,1,547,0.731,0,FAIL_NAME_MISMATCH
401.61,wise,LATAM,1,1204,9,0.009,59,0,1464,1,0,1,1719,0.882,0,SUCCESS
329.01,wise,SA,0,426,6,0.147,163,0,1325,1,0,1,1783,0.947,0,SUCCESS
627.02,dlb_bank,SEA,0,1256,16,0.021,180,1,899,1,0,1,1594,0.576,1,FAIL_NAME_MISMATCH
180.96,dlb_bank,NAM,1,1190,13,0.138,327,0,227,1,0,1,478,0.988,0,SUCCESS
1312.7,ach,EU,1,965,11,0.066,59,0,50,1,0,1,854,0.968,0,FAIL_AMOUNT_LIMIT
701.58,wise,LATAM,0,1315,13,0.2,133,0,200,1,0,1,802,0.947,0,FAIL_AMOUNT_LIMIT
252.41,dlb_bank,EU,0,506,6,0.107,367,0,507,1,0,1,500,0.945,0,SUCCESS
456.76,wire,NAM,1,2272,20,0.116,372,1,1007,1,1,1,1003,0.907,0,SUCCESS
338.71,dlb_bank,NAM,1,944,11,0.208,217,0,1007,1,0,0,2031,0.73,0,FAIL_BANK_VALIDATION
608.34,paypal,LATAM,0,757,2,0.019,367,0,108,1,0,1,1527,0.966,0,FAIL_AMOUNT_LIMIT
241.65,wise,MENA,0,683,6,0.09,328,0,228,1,0,1,2170,0.49,1,FAIL_NAME_MISMATCH
304.55,wise,MENA,1,222,3,0.013,386,0,691,1,0,0,905,0.916,0,FAIL_BANK_VALIDATION
154.67,wise,SSA,0,926,1,0.005,332,0,183,1,0,1,630,0.695,0,SUCCESS
275.4,dlb_bank,SSA,1,1963,22,0.042,181,1,904,0,0,1,927,0.951,0,FAIL_MOP
225.59,dlb_bank,NAM,1,1363,10,0.13,295,0,363,1,0,0,816,0.85,0,FAIL_BANK_VALIDATION
95.73,dlb_bank,NAM,1,1175,13,0.279,149,0,15,1,0,1,818,0.925,0,FAIL_MOP
249.01,wise,EU,1,1518,17,0.034,189,1,1270,1,0,1,1132,0.894,0,SUCCESS
278.78,wise,EU,0,1791,16,0.037,52,1,230,0,0,1,869,0.958,0,SUCCESS
415.87,dlb_bank,EU,1,891,10,0.065,109,0,149,1,1,1,1596,0.726,0,SUCCESS
237.2,wise,EU,1,214,1,0.071,309,0,1449,1,0,1,1258,0.904,0,SUCCESS
424.01,paypal,EU,0,846,8,0.149,185,0,1083,1,0,1,33,0.874,0,SUCCESS
464.21,payoneer,NAM,1,1890,20,0.101,378,1,648,1,0,1,578,0.235,1,FAIL_NAME_MISMATCH
76.98,dlb_bank,SEA,1,59,3,0.138,247,0,1025,1,0,1,617,0.888,0,FAIL_MOP
474.61,dlb_bank,SA,1,972,14,0.028,208,0,234,1,0,1,1132,0.907,0,SUCCESS
271.6,payoneer,SSA,1,1836,23,0.016,35,1,737,1,0,1,1745,0.944,0,SUCCESS
500.92,payoneer,EU,1,1379,12,0.128,311,0,306,1,0,1,452,0.846,1,SUCCESS
122.47,dlb_bank,LATAM,0,1911,28,0.064,300,1,1132,1,0,1,262,0.918,0,SUCCESS
145.46,wise,SA,1,1818,28,0.103,336,1,244,1,0,1,426,0.806,0,SUCCESS
363.45,thunes_wallet,SSA,0,60,2,0.253,347,0,1029,1,0,1,607,0.475,1,FAIL_NAME_MISMATCH
172.49,payoneer,MENA,1,1766,20,0.203,78,1,551,0,0,1,1034,0.881,0,FAIL_MOP
1000.51,thunes_wallet,MENA,0,613,6,0.15,153,0,380,1,0,1,811,0.744,0,FAIL_AMOUNT_LIMIT
213.24,payoneer,SA,0,746,12,0.301,394,0,1212,1,0,1,752,0.963,0,SUCCESS
273.62,ach,SSA,1,2188,25,0.106,376,1,833,1,0,1,1192,0.936,0,SUCCESS
116.25,ach,NAM,0,699,10,0.092,379,0,427,1,0,1,955,0.919,0,SUCCESS
493.73,dlb_bank,LATAM,0,1144,17,0.13,338,1,338,1,1,1,389,0.801,0,SUCCESS
92.6,ach,SA,0,799,9,0.088,374,0,919,1,0,1,70,0.947,0,SUCCESS
801.72,dlb_bank,NAM,0,736,9,0.105,18,0,869,0,0,1,1934,0.919,0,FAIL_AMOUNT_LIMIT
549.83,dlb_bank,NAM,1,234,3,0.112,373,0,684,1,0,1,756,0.897,0,FAIL_AMOUNT_LIMIT
69.73,paypal,NAM,0,1775,13,0.056,366,0,218,0,0,1,1863,0.754,0,SUCCESS
412.91,ach,NAM,0,2172,23,0.097,116,1,1243,1,0,1,220,0.947,0,SUCCESS
475.82,dlb_bank,NAM,0,498,4,0.185,154,0,558,0,0,1,596,0.807,0,FAIL_MOP
821.35,payoneer,SEA,1,504,8,0.127,373,0,973,1,0,1,689,0.894,0,FAIL_AMOUNT_LIMIT
1336.87,dlb_bank,SSA,0,2101,30,0.106,292,1,545,1,0,1,995,0.992,0,FAIL_AMOUNT_LIMIT
60.71,ach,MENA,1,270,1,0.195,209,0,948,0,0,1,1597,0.863,0,FAIL_MOP
149.11,wise,LATAM,0,2398,22,0.025,341,1,1183,0,0,1,514,0.568,0,SUCCESS
341.72,thunes_wallet,EU,1,764,5,0.057,247,0,451,1,0,1,1956,0.916,0,FAIL_BANK_VALIDATION
154.91,ach,SEA,0,1276,14,0.012,103,0,1143,1,0,1,2175,0.915,0,SUCCESS
324.23,wise,NAM,0,1799,18,0.019,146,1,1002,1,0,1,685,0.665,1,SUCCESS
137.87,thunes_wallet,EU,0,2380,29,0.058,372,1,160,1,0,1,40,0.887,0,SUCCESS
623.6,dlb_bank,EU,1,2238,30,0.074,144,1,736,1,0,0,1114,0.936,0,FAIL_BANK_VALIDATION
198.56,dlb_bank,MENA,1,148,1,0.022,156,0,1366,1,0,1,1202,0.996,0,SUCCESS
421.74,thunes_wallet,SEA,0,1164,5,0.057,193,0,955,1,0,1,290,0.553,1,FAIL_NAME_MISMATCH
394.96,ach,LATAM,1,1827,16,0.342,2,1,406,0,0,1,440,0.754,0,FAIL_MOP
231.06,wise,SSA,1,1746,17,0.04,72,1,1178,1,0,1,1453,0.873,0,FAIL_BANK_VALIDATION
231.51,dlb_bank,EU,0,1652,20,0.068,321,1,661,1,0,1,1969,0.831,0,SUCCESS
265.86,dlb_bank,SSA,1,607,6,0.124,158,0,732,1,0,1,24,0.673,1,FAIL_MOP
230.13,thunes_wallet,SEA,0,1462,18,0.091,253,1,1217,1,0,1,1430,0.817,0,SUCCESS
385.01,dlb_bank,LATAM,1,496,8,0.06,196,0,1168,1,0,1,184,0.804,0,SUCCESS
543.06,dlb_bank,MENA,1,2383,20,0.127,226,1,830,1,0,1,34,0.655,0,SUCCESS
632.17,dlb_bank,LATAM,1,1729,24,0.148,254,1,573,1,0,1,617,0.936,0,SUCCESS
276.62,paypal,LATAM,1,821,8,0.091,206,0,602,1,0,1,994,0.938,0,FAIL_MOP
556.46,wise,SSA,1,1442,14,0.007,300,0,471,1,0,1,2150,0.367,1,FAIL_NAME_MISMATCH
142.54,dlb_bank,NAM,0,193,3,0.14,85,0,1436,1,1,1,1663,0.978,0,FAIL_BANK_VALIDATION
399.71,thunes_wallet,NAM,1,531,6,0.019,307,0,459,1,0,1,1809,0.965,0,FAIL_MOP
379.19,thunes_wallet,NAM,1,1400,16,0.067,158,1,391,1,0,1,820,0.976,0,SUCCESS
174.13,payoneer,LATAM,1,643,10,0.031,331,0,1164,1,0,1,358,0.789,0,SUCCESS
65.4,payoneer,SSA,1,1958,20,0.308,276,1,847,1,0,1,69,0.913,0,SUCCESS
153.46,thunes_wallet,MENA,0,591,6,0.074,218,0,866,1,0,1,1747,0.779,0,SUCCESS
612.95,dlb_bank,NAM,1,2016,30,0.094,295,1,208,0,0,0,1031,0.923,0,FAIL_MOP
321.17,thunes_wallet,EU,0,76,4,0.111,10,0,1137,1,0,1,509,0.986,0,SUCCESS
348.83,payoneer,NAM,1,2232,18,0.25,386,1,563,1,0,1,1179,0.854,0,SUCCESS
119.05,thunes_wallet,SSA,1,555,4,0.42,244,0,292,1,0,1,2134,0.793,0,SUCCESS
441.55,dlb_bank,LATAM,1,518,4,0.272,230,0,491,1,1,1,333,0.939,0,FAIL_MOP
940.63,dlb_bank,EU,1,1422,10,0.078,188,0,1428,1,0,0,1118,0.769,0,FAIL_AMOUNT_LIMIT
486.95,payoneer,EU,1,1037,15,0.024,238,0,595,1,0,1,795,0.93,0,FAIL_MOP
127.05,paypal,SA,0,1539,20,0.135,29,1,377,1,0,1,1934,0.937,0,SUCCESS
108.31,dlb_bank,LATAM,1,491,4,0.203,336,0,1197,1,0,1,566,0.912,0,SUCCESS
204.4,paypal,SA,0,1984,22,0.07,215,1,620,1,0,1,1263,0.898,0,SUCCESS
791.22,wise,EU,1,1571,20,0.273,123,1,168,1,0,1,341,0.903,0,FAIL_AMOUNT_LIMIT
348.51,payoneer,NAM,1,607,10,0.219,232,0,1293,1,1,1,68,0.93,0,FAIL_MOP
738.7,paypal,MENA,1,405,4,0.028,45,0,1094,1,0,1,8,0.879,0,FAIL_AMOUNT_LIMIT
114.3,dlb_bank,SA,1,1007,4,0.042,117,0,1487,1,0,1,2119,0.838,0,SUCCESS
154.61,payoneer,NAM,1,1983,25,0.069,53,1,205,1,0,1,2183,0.884,0,SUCCESS
92.46,payoneer,SEA,0,133,1,0.052,59,0,1204,1,0,1,1908,0.893,0,SUCCESS
428.32,wise,SSA,0,336,3,0.03,375,0,726,1,0,1,1478,0.757,0,SUCCESS
71.9,dlb_bank,SA,1,1776,23,0.063,340,1,294,1,0,1,154,0.871,0,SUCCESS
504.39,thunes_wallet,SA,0,1779,23,0.169,174,1,1162,1,0,0,308,0.943,0,SUCCESS
603.88,thunes_wallet,LATAM,1,1206,12,0.021,5,0,1022,0,0,1,663,0.984,0,FAIL_MOP
145.2,wise,SA,1,1536,17,0.016,216,1,1143,1,0,1,264,0.946,0,SUCCESS
652.22,thunes_wallet,NAM,0,1922,25,0.091,104,1,23,1,1,1,331,0.601,1,SUCCESS
412.12,payoneer,LATAM,0,1545,24,0.082,273,1,540,1,0,1,517,0.976,0,SUCCESS
287.45,paypal,LATAM,1,181,3,0.067,294,0,344,1,0,0,431,0.869,0,FAIL_BANK_VALIDATION
869.6,wire,EU,1,2315,25,0.113,220,1,550,0,0,1,1121,0.922,0,FAIL_AMOUNT_LIMIT
129.13,wire,LATAM,1,441,6,0.189,79,0,1109,1,0,1,1506,0.879,0,FAIL_MOP
103.93,dlb_bank,MENA,1,2265,30,0.352,50,1,111,1,0,1,1430,0.405,1,FAIL_NAME_MISMATCH
54.95,ach,NAM,1,1097,10,0.106,265,0,105,1,0,1,321,0.898,0,SUCCESS
110.82,ach,LATAM,0,5,0,0.141,15,0,663,1,1,1,1052,0.772,0,FAIL_MOP
89.77,wire,LATAM,1,2050,18,0.091,127,1,1353,1,1,1,959,0.894,0,SUCCESS
285.67,paypal,NAM,1,1673,21,0.07,186,1,1229,1,1,1,1528,0.904,0,SUCCESS
571.53,wire,SSA,1,2149,15,0.1,309,0,261,1,0,0,1978,0.757,0,FAIL_BANK_VALIDATION
238.08,wire,EU,1,124,1,0.1,133,0,403,1,0,1,641,0.845,0,SUCCESS
487.48,dlb_bank,LATAM,1,2175,30,0.357,75,1,137,0,0,1,84,0.52,1,FAIL_NAME_MISMATCH
206.34,dlb_bank,LATAM,1,2009,16,0.062,262,1,565,1,0,1,501,0.928,0,SUCCESS
958.01,thunes_wallet,MENA,0,500,6,0.043,62,0,958,1,0,1,892,0.741,0,FAIL_AMOUNT_LIMIT
210.51,ach,SA,1,2286,25,0.045,248,1,422,1,0,1,2046,0.646,1,SUCCESS
138.74,thunes_wallet,SA,0,2129,27,0.081,156,1,1149,1,0,1,1294,0.879,0,SUCCESS
105.99,thunes_wallet,LATAM,1,1952,20,0.074,287,1,244,1,0,1,1542,0.903,0,SUCCESS
570.52,paypal,EU,1,155,1,0.335,74,0,668,1,0,0,1251,0.935,0,FAIL_BANK_VALIDATION
104.45,thunes_wallet,EU,0,1645,20,0.104,132,1,171,1,0,0,805,0.975,0,SUCCESS
618.53,paypal,SEA,0,1688,21,0.128,341,1,64,1,0,1,1678,0.988,0,SUCCESS
453.91,payoneer,SEA,1,1831,27,0.096,164,1,661,1,0,1,1105,0.956,0,SUCCESS
907.59,thunes_wallet,SEA,1,1948,23,0.163,361,1,1179,1,0,1,1852,0.534,1,FAIL_AMOUNT_LIMIT
486.18,thunes_wallet,SEA,0,2331,27,0.084,211,1,1365,0,0,1,32,0.92,0,SUCCESS
474.03,paypal,LATAM,1,296,2,0.048,195,0,940,1,0,1,458,0.752,0,SUCCESS
475.97,dlb_bank,SEA,0,836,4,0.034,17,0,575,1,0,1,932,0.871,0,SUCCESS
277.29,wise,SSA,1,6,0,0.177,45,0,130,1,0,1,904,0.48,1,FAIL_NAME_MISMATCH
103.35,dlb_bank,SSA,1,713,15,0.234,170,0,908,1,0,1,1571,0.791,0,FAIL_BANK_VALIDATION
173.95,payoneer,SEA,1,477,4,0.277,282,0,671,1,0,1,1002,0.84,0,SUCCESS
144.58,wise,SSA,1,2236,30,0.002,356,1,1058,1,0,1,1981,0.75,0,SUCCESS
279.89,ach,SEA,0,1199,12,0.168,387,0,75,1,0,1,315,0.812,1,SUCCESS
446.36,wise,SA,1,1822,24,0.02,395,1,190,1,1,1,1641,0.932,0,SUCCESS
113.93,ach,EU,0,1839,21,0.075,394,1,881,1,0,1,1542,0.974,0,SUCCESS
616.96,wise,MENA,1,749,11,0.143,190,0,344,1,0,1,1278,0.597,0,SUCCESS
332.06,wire,EU,0,2081,20,0.071,96,1,1169,1,0,1,1883,0.991,0,SUCCESS
82.37,ach,LATAM,0,2193,21,0.036,235,1,1190,1,0,1,911,0.934,0,SUCCESS
115.5,dlb_bank,SEA,0,2261,32,0.502,247,1,1132,1,0,1,1453,0.713,1,FAIL_NAME_MISMATCH
216.73,thunes_wallet,SA,1,2186,19,0.087,351,1,1482,1,0,1,600,0.876,0,SUCCESS
127.79,dlb_bank,SA,1,1954,26,0.191,114,1,1290,1,1,1,734,0.553,1,FAIL_NAME_MISMATCH
311.04,payoneer,MENA,1,775,9,0.029,397,0,711,1,0,1,17,0.933,0,SUCCESS
199.91,payoneer,SEA,1,2376,26,0.007,16,1,1035,1,0,1,1503,0.913,0,SUCCESS
564.34,wise,SEA,1,872,17,0.005,373,1,1372,1,1,1,651,0.826,0,SUCCESS
456.45,wise,SSA,1,2182,21,0.124,313,1,557,1,0,0,1099,0.934,0,SUCCESS
338.73,thunes_wallet,EU,1,2093,18,0.113,230,1,918,1,0,1,506,0.905,0,SUCCESS
380.21,paypal,NAM,0,662,6,0.057,213,0,699,1,0,1,253,0.849,0,SUCCESS
288.89,dlb_bank,SEA,1,1861,22,0.153,390,1,781,1,0,1,1092,0.857,0,SUCCESS
454.52,paypal,SEA,0,727,4,0.134,357,0,634,1,0,1,330,0.634,0,SUCCESS
593.1,payoneer,MENA,1,1087,7,0.034,347,0,816,1,0,1,1956,0.674,0,SUCCESS
629.16,wise,SSA,0,1900,21,0.349,146,1,145,1,0,0,1317,0.844,0,FAIL_BANK_VALIDATION
200.4,wire,SSA,0,2207,23,0.14,397,1,542,1,0,1,112,0.671,1,SUCCESS
327.62,thunes_wallet,MENA,1,826,10,0.277,109,0,11,1,0,1,1782,0.89,0,FAIL_MOP
65.48,thunes_wallet,LATAM,1,604,5,0.095,196,0,326,0,0,1,512,0.953,0,FAIL_MOP
79.05,thunes_wallet,SSA,0,524,7,0.183,75,0,1306,1,0,1,62,0.889,0,SUCCESS
200.42,wise,EU,1,1357,20,0.071,377,1,612,1,0,1,613,0.892,0,SUCCESS
78.34,thunes_wallet,LATAM,0,1627,27,0.114,296,1,1130,0,0,0,1970,0.889,0,SUCCESS
399.16,dlb_bank,SSA,1,1435,12,0.041,67,0,1388,1,1,1,115,0.616,1,SUCCESS
87.56,payoneer,LATAM,1,293,4,0.005,278,0,276,1,0,1,990,0.896,0,SUCCESS
122.22,wise,EU,0,145,3,0.414,66,0,633,1,0,1,193,0.9,0,FAIL_NAME_MISMATCH
545.91,payoneer,NAM,1,2023,22,0.112,15,1,826,0,0,1,377,0.78,0,FAIL_MOP
573.38,payoneer,SSA,1,579,5,0.074,84,0,627,1,0,1,591,0.995,0,SUCCESS
412.99,wire,NAM,1,2199,13,0.191,301,0,1277,0,0,1,1734,0.902,0,FAIL_MOP
410.09,payoneer,SEA,1,1014,16,0.14,374,1,1132,1,0,0,2025,0.961,0,FAIL_BANK_VALIDATION
283.12,dlb_bank,NAM,0,1176,15,0.234,47,0,1211,1,0,1,1234,0.52,1,FAIL_NAME_MISMATCH
410.29,dlb_bank,SEA,0,2033,21,0.115,223,1,1339,1,0,1,1199,0.502,1,FAIL_NAME_MISMATCH
131.4,thunes_wallet,EU,1,2152,18,0.017,397,1,1151,1,0,1,1439,0.914,0,SUCCESS
557.63,thunes_wallet,SA,1,2256,26,0.113,97,1,158,1,0,1,1857,0.986,0,SUCCESS
271.15,wise,EU,0,385,4,0.062,22,0,783,1,0,1,1363,0.956,0,SUCCESS
277.44,payoneer,NAM,1,799,14,0.156,248,0,1310,1,0,1,1155,0.769,0,FAIL_BANK_VALIDATION
208.83,ach,SSA,1,711,8,0.143,40,0,326,1,1,1,1625,0.886,0,SUCCESS
877.06,dlb_bank,SEA,1,44,0,0.246,67,0,710,1,0,1,121,0.696,0,FAIL_AMOUNT_LIMIT
177.7,payoneer,EU,0,257,2,0.038,330,0,672,1,0,1,322,0.972,0,SUCCESS
525.91,dlb_bank,LATAM,1,308,4,0.171,335,0,1193,1,0,1,1558,0.887,0,SUCCESS
86.74,wise,SSA,0,933,14,0.088,342,0,1013,1,1,0,659,0.698,1,SUCCESS
332.8,wire,EU,1,525,4,0.178,120,0,293,1,0,1,900,0.883,0,FAIL_MOP
398.1,dlb_bank,EU,0,2335,20,0.118,131,1,880,1,0,1,967,0.936,0,SUCCESS
384.0,dlb_bank,LATAM,0,853,7,0.052,280,0,1366,1,1,1,444,0.882,0,SUCCESS
236.42,thunes_wallet,EU,1,787,12,0.153,26,0,535,1,0,1,29,0.952,0,SUCCESS
283.35,payoneer,NAM,1,45,2,0.172,296,0,1035,1,1,1,330,0.992,0,FAIL_MOP
543.32,wire,SA,1,975,9,0.088,282,0,948,0,0,1,390,0.839,0,FAIL_MOP
255.67,wire,NAM,0,1415,14,0.005,73,0,939,1,0,1,1204,0.64,1,SUCCESS
258.43,ach,SA,1,409,3,0.24,369,0,577,1,0,1,1006,0.706,0,FAIL_BANK_VALIDATION
521.43,paypal,SEA,0,414,6,0.034,286,0,990,1,1,1,93,0.843,0,SUCCESS
106.4,wise,LATAM,0,405,6,0.155,170,0,325,1,0,1,302,0.681,0,SUCCESS
131.57,dlb_bank,SEA,1,2348,28,0.083,174,1,267,1,0,1,1126,0.452,1,FAIL_NAME_MISMATCH
391.21,ach,NAM,1,1126,7,0.067,250,0,1207,1,0,1,60,0.954,0,SUCCESS
165.98,payoneer,LATAM,1,284,2,0.1,252,0,928,1,0,1,234,0.394,1,FAIL_NAME_MISMATCH
400.81,payoneer,EU,0,893,12,0.175,113,0,884,1,0,1,1612,0.762,0,SUCCESS
569.08,paypal,EU,0,2201,32,0.017,32,1,824,1,0,1,1025,0.995,0,SUCCESS
651.28,ach,SEA,1,2225,26,0.194,90,1,349,1,0,0,1988,0.499,1,FAIL_NAME_MISMATCH
371.06,thunes_wallet,NAM,0,2140,26,0.04,35,1,250,1,0,1,2171,0.772,0,SUCCESS
226.92,dlb_bank,SEA,1,2161,39,0.183,375,1,544,1,0,1,880,0.968,0,SUCCESS
189.73,dlb_bank,NAM,1,202,1,0.078,275,0,1380,1,0,1,434,0.914,0,SUCCESS
210.73,dlb_bank,SSA,0,377,1,0.073,18,0,883,0,0,1,1165,0.928,0,FAIL_MOP
440.21,payoneer,EU,0,1351,17,0.008,12,1,1282,1,0,1,829,0.832,0,SUCCESS
818.82,wise,LATAM,1,1033,7,0.019,164,0,800,1,1,1,277,0.879,0,FAIL_AMOUNT_LIMIT
145.27,dlb_bank,SA,1,197,2,0.047,357,0,169,1,0,1,259,0.726,0,FAIL_MOP
415.87,dlb_bank,SEA,0,920,6,0.435,231,0,970,1,0,1,1752,0.982,0,FAIL_BANK_VALIDATION
494.28,dlb_bank,NAM,0,665,10,0.34,5,0,640,1,0,1,791,0.946,0,SUCCESS
107.13,thunes_wallet,EU,1,822,5,0.116,141,0,1325,1,0,1,1607,0.827,0,SUCCESS
512.76,payoneer,LATAM,1,586,5,0.155,130,0,539,0,0,1,1499,0.937,0,FAIL_MOP
296.54,wire,MENA,1,42,0,0.159,277,0,1208,1,0,1,256,0.963,0,FAIL_MOP
281.09,paypal,NAM,1,744,5,0.102,308,0,519,1,0,1,2070,0.886,0,SUCCESS
285.0,dlb_bank,SEA,1,1845,19,0.03,165,1,1303,1,0,1,919,0.963,0,SUCCESS
39.03,dlb_bank,SEA,1,2005,29,0.161,98,1,335,1,0,1,1814,0.987,0,SUCCESS
326.19,wire,SA,1,2118,20,0.145,45,1,1408,1,1,1,2131,0.875,0,SUCCESS
150.26,dlb_bank,NAM,0,2282,27,0.128,255,1,1390,1,0,0,1709,0.993,0,SUCCESS
205.98,thunes_wallet,NAM,1,1914,18,0.032,230,1,992,1,0,1,2025,0.986,0,SUCCESS
538.59,paypal,SEA,1,952,7,0.095,170,0,239,1,0,1,447,0.993,0,FAIL_BANK_VALIDATION
1213.61,payoneer,LATAM,0,39,2,0.113,214,0,609,1,0,1,1982,0.722,0,FAIL_AMOUNT_LIMIT
179.62,dlb_bank,EU,0,448,5,0.125,372,0,43,1,0,1,16,0.394,1,FAIL_NAME_MISMATCH
182.52,wise,NAM,0,1185,14,0.167,183,0,446,1,0,0,694,0.791,0,SUCCESS
205.72,thunes_wallet,NAM,1,501,6,0.065,226,0,1378,1,0,1,536,0.983,0,FAIL_MOP
35.2,thunes_wallet,SSA,0,1256,16,0.045,312,1,229,1,1,1,1109,0.912,0,SUCCESS
482.37,dlb_bank,MENA,0,962,10,0.032,368,0,958,1,0,1,1854,0.856,0,SUCCESS
421.23,wire,EU,0,936,12,0.036,22,0,283,1,1,1,947,0.685,1,FAIL_NAME_MISMATCH
168.49,thunes_wallet,SA,1,1491,25,0.055,242,1,106,1,0,0,1747,0.919,0,FAIL_BANK_VALIDATION
184.26,payoneer,LATAM,0,801,4,0.03,173,0,674,1,1,1,1092,0.957,0,SUCCESS
983.48,paypal,LATAM,0,1887,18,0.165,102,1,143,1,0,1,1743,0.994,0,FAIL_AMOUNT_LIMIT
302.19,dlb_bank,EU,0,1089,9,0.302,352,0,431,0,0,1,410,0.954,0,FAIL_MOP
239.77,dlb_bank,EU,1,106,1,0.178,283,0,544,1,0,1,2110,0.883,0,FAIL_BANK_VALIDATION
364.86,payoneer,EU,1,2093,26,0.02,242,1,1456,1,1,1,1492,0.931,0,SUCCESS
481.54,ach,SEA,1,923,12,0.123,390,0,915,1,0,1,2143,0.706,0,SUCCESS
77.41,ach,LATAM,0,1712,13,0.097,102,0,520,1,0,1,1239,0.668,1,SUCCESS
365.43,ach,EU,1,1593,19,0.026,159,1,818,1,1,1,657,0.897,0,SUCCESS
157.78,dlb_bank,LATAM,0,2095,23,0.058,241,1,810,0,0,1,845,0.634,0,SUCCESS
237.62,ach,SA,1,1192,5,0.003,0,0,920,1,1,1,949,0.955,0,SUCCESS
424.81,dlb_bank,SSA,0,1871,30,0.065,66,1,1328,1,0,1,1883,0.463,1,SUCCESS
108.07,dlb_bank,NAM,0,1323,16,0.186,367,1,1035,0,0,1,406,0.778,1,SUCCESS
372.59,paypal,EU,1,506,3,0.112,227,0,159,1,0,1,1702,0.872,0,SUCCESS
492.64,dlb_bank,LATAM,1,2121,18,0.157,108,1,85,1,0,1,536,0.98,0,SUCCESS
35.67,paypal,NAM,1,2001,27,0.025,339,1,585,0,1,1,978,0.892,0,FAIL_MOP
198.11,paypal,SA,1,1788,20,0.109,5,1,362,1,0,1,26,0.797,0,SUCCESS
160.03,ach,SA,1,459,3,0.155,222,0,1014,1,1,1,1373,0.829,0,FAIL_MOP
447.19,paypal,NAM,0,934,11,0.285,323,0,614,1,0,1,1832,0.531,1,FAIL_NAME_MISMATCH
346.73,payoneer,LATAM,0,138,2,0.192,32,0,939,1,0,1,1036,0.865,0,SUCCESS
771.56,dlb_bank,EU,1,406,5,0.058,188,0,1135,1,0,1,1467,0.99,0,FAIL_AMOUNT_LIMIT
434.4,dlb_bank,NAM,0,2349,28,0.154,131,1,1374,1,0,1,1560,0.995,0,SUCCESS
358.98,dlb_bank,EU,0,934,8,0.149,254,0,1444,1,0,1,1685,0.92,0,SUCCESS
576.41,wise,NAM,0,2084,22,0.26,7,1,120,1,0,1,1108,0.924,0,SUCCESS
317.05,wise,MENA,1,1034,11,0.104,193,0,339,1,0,0,814,0.987,0,FAIL_BANK_VALIDATION
114.24,wire,EU,0,1894,16,0.196,1,1,537,1,1,1,711,0.968,0,SUCCESS
191.05,paypal,MENA,0,788,11,0.201,72,0,1299,1,0,1,1022,0.987,0,SUCCESS
293.16,dlb_bank,SEA,0,1059,12,0.068,110,0,659,1,0,1,1405,0.801,0,SUCCESS
168.76,wise,LATAM,1,1706,16,0.023,279,1,960,0,0,1,126,0.592,1,FAIL_MOP
241.08,paypal,EU,0,1635,16,0.074,367,1,1016,1,0,1,2038,0.894,0,SUCCESS
362.9,wise,NAM,1,562,9,0.385,34,0,198,1,0,1,543,0.984,0,SUCCESS
99.18,thunes_wallet,SSA,1,529,4,0.308,261,0,361,1,0,1,775,0.891,0,SUCCESS
287.44,ach,SSA,0,1484,15,0.065,237,0,780,1,0,1,160,0.985,0,SUCCESS
432.05,ach,SEA,1,1834,22,0.036,0,1,283,1,0,1,1926,0.91,0,SUCCESS
670.02,dlb_bank,NAM,1,2285,30,0.3,128,1,1474,1,0,1,40,0.801,0,FAIL_AMOUNT_LIMIT
246.94,paypal,NAM,1,2181,24,0.02,302,1,1499,0,0,1,1651,0.945,0,FAIL_MOP
462.57,wise,SEA,1,291,6,0.043,112,0,318,1,0,1,608,0.77,0,SUCCESS
58.63,dlb_bank,SSA,0,952,7,0.046,126,0,187,1,0,1,448,0.856,0,SUCCESS
391.32,wise,NAM,1,1116,12,0.118,148,0,931,1,0,1,1204,0.866,0,SUCCESS
336.9,ach,MENA,0,1593,22,0.047,287,1,1100,1,0,0,2062,0.85,0,SUCCESS
385.38,dlb_bank,NAM,0,982,12,0.028,153,0,1126,1,0,1,988,0.967,0,SUCCESS
